algo	eMcon	Mcon	snd_act	procs	layers	units	cons	Kwts	cycles	Kcn_tot	secs	nibble	fstprjn	srarate	dwtrate	cn_in
0	53.05	53.05	5	0	5	25	25	5	5000	25000	0.471	0	0	0	0	send
0	52.12	52.12	5	1	5	25	25	5	5000	25000	0.48	0	0	0	0	send
0	62.46	62.46	5	2	5	25	25	5	5000	25000	0.4	0	0	0	0	send
0	60.11	60.11	5	4	5	25	25	5	5000	25000	0.416	0	0	0	0	send
0	110.6	110.6	5	0	5	100	100	80	1000	80000	0.723	0	0	0	0	send
0	109.5	109.5	5	1	5	100	100	80	1000	80000	0.731	0	0	0	0	send
0	182.1	182.1	5	2	5	100	100	80	1000	80000	0.439	0	0	0	0	send
0	310.9	310.9	5	4	5	100	100	80	1000	80000	0.257	0	0	0	0	send
0	49.66	49.66	5	0	5	625	625	3125	100	312500	6.29	0	0	0	0	send
0	63.94	63.94	5	1	5	625	625	3125	100	312500	4.89	0	0	0	0	send
0	94.4	94.4	5	2	5	625	625	3125	100	312500	3.31	0	0	0	0	send
0	136.9	136.9	5	4	5	625	625	3125	100	312500	2.28	0	0	0	0	send
0	55.03	55.03	5	0	5	1000	1000	8000	50	400000	7.27	0	0	0	0	send
0	55.1	55.1	5	1	5	1000	1000	8000	50	400000	7.26	0	0	0	0	send
0	71.96	71.96	5	2	5	1000	1000	8000	50	400000	5.56	0	0	0	0	send
0	138.3	138.3	5	4	5	1000	1000	8000	50	400000	2.89	0	0	0	0	send
2	112.8	5.689	5	0	5	25	25	5	5000	1260.6	0.222	0	0	0	0	send
2	108.2	5.457	5	1	5	25	25	5	5000	1260.6	0.231	0	0	0	0	send
2	90.63	4.57	5	2	5	25	25	5	5000	1260.6	0.276	0	0	0	0	send
2	67.87	3.422	5	4	5	25	25	5	5000	1260.6	0.368	0	0	0	0	send
2	282.8	14.35	5	0	5	100	100	80	1000	4061.2	0.283	0	0	0	0	send
2	329.9	16.75	5	1	5	100	100	80	1000	4061.2	0.243	0	0	0	0	send
2	393.1	19.96	5	2	5	100	100	80	1000	4061.2	0.203	0	0	0	0	send
2	448.6	22.78	5	4	5	100	100	80	1000	4061.2	0.178	0	0	0	0	send
2	1210	73.39	5	0	5	625	625	3125	100	18947.5	0.258	0	0	0	0	send
2	1189	72.09	5	1	5	625	625	3125	100	18947.5	0.263	0	0	0	0	send
2	725	43.96	5	2	5	625	625	3125	100	18947.5	0.431	0	0	0	0	send
2	849.1	51.48	5	4	5	625	625	3125	100	18947.5	0.368	0	0	0	0	send
2	1319	91.65	5	0	5	1000	1000	8000	50	27788	0.303	0	0	0	0	send
2	1303	90.53	5	1	5	1000	1000	8000	50	27788	0.307	0	0	0	0	send
2	671.3	46.64	5	2	5	1000	1000	8000	50	27788	0.596	0	0	0	0	send
2	829.9	57.65	5	4	5	1000	1000	8000	50	27788	0.482	0	0	0	0	send
3	112.9	5.694	5	0	5	25	25	5	5000	1260.6	0.221	0	0	0	0	send
3	84.65	4.268	5	1	5	25	25	5	5000	1260.6	0.295	0	0	0	0	send
3	84.88	4.28	5	2	5	25	25	5	5000	1260.6	0.295	0	0	0	0	send
3	68.69	3.463	5	4	5	25	25	5	5000	1260.6	0.364	0	0	0	0	send
3	336.2	17.07	5	0	5	100	100	80	1000	4061.2	0.238	0	0	0	0	send
3	291.9	14.82	5	1	5	100	100	80	1000	4061.2	0.274	0	0	0	0	send
3	375.7	19.07	5	2	5	100	100	80	1000	4061.2	0.213	0	0	0	0	send
3	354.7	18.01	5	4	5	100	100	80	1000	4061.2	0.226	0	0	0	0	send
3	1211	73.42	5	0	5	625	625	3125	100	18947.5	0.258	0	0	0	0	send
3	996.2	60.4	5	1	5	625	625	3125	100	18947.5	0.314	0	0	0	0	send
3	1284	77.84	5	2	5	625	625	3125	100	18947.5	0.243	0	0	0	0	send
3	2059	124.9	5	4	5	625	625	3125	100	18947.5	0.152	0	0	0	0	send
3	1320	91.67	5	0	5	1000	1000	8000	50	27788	0.303	0	0	0	0	send
3	1053	73.15	5	1	5	1000	1000	8000	50	27788	0.38	0	0	0	0	send
3	1415	98.33	5	2	5	1000	1000	8000	50	27788	0.283	0	0	0	0	send
3	2269	157.6	5	4	5	1000	1000	8000	50	27788	0.176	0	0	0	0	send
0	57.23	57.23	5	0	5	25	25	5	5000	25000	0.437	0	0	0	0	send
0	63.12	63.12	5	1	5	25	25	5	5000	25000	0.396	0	0	0	0	send
0	63.42	63.42	5	2	5	25	25	5	5000	25000	0.394	0	0	0	0	send
0	89.58	89.58	5	4	5	25	25	5	5000	25000	0.279	0	0	0	0	send
0	111.2	111.2	5	0	5	100	100	80	1000	80000	0.719	0	0	0	0	send
0	98.34	98.34	5	1	5	100	100	80	1000	80000	0.814	0	0	0	0	send
0	172.6	172.6	5	2	5	100	100	80	1000	80000	0.464	0	0	0	0	send
0	192.9	192.9	5	4	5	100	100	80	1000	80000	0.415	0	0	0	0	send
0	63.93	63.93	5	0	5	625	625	3125	100	312500	4.89	0	0	0	0	send
0	63.94	63.94	5	1	5	625	625	3125	100	312500	4.89	0	0	0	0	send
0	94.91	94.91	5	2	5	625	625	3125	100	312500	3.29	0	0	0	0	send
0	154.5	154.5	5	4	5	625	625	3125	100	312500	2.02	0	0	0	0	send
0	55.07	55.07	5	0	5	1000	1000	8000	50	400000	7.26	0	0	0	0	send
0	55.08	55.08	5	1	5	1000	1000	8000	50	400000	7.26	0	0	0	0	send
0	83.26	83.26	5	2	5	1000	1000	8000	50	400000	4.8	0	0	0	0	send
0	137.7	137.7	5	4	5	1000	1000	8000	50	400000	2.91	0	0	0	0	send
2	113.7	5.734	5	0	5	25	25	5	5000	1260.6	0.22	0	0	0	0	send
2	88.28	4.451	5	1	5	25	25	5	5000	1260.6	0.283	0	0	0	0	send
2	94.54	4.767	5	2	5	25	25	5	5000	1260.6	0.264	0	0	0	0	send
2	75.21	3.793	5	4	5	25	25	5	5000	1260.6	0.332	0	0	0	0	send
2	320.6	16.28	5	0	5	100	100	80	1000	4061.2	0.25	0	0	0	0	send
2	312.8	15.88	5	1	5	100	100	80	1000	4061.2	0.256	0	0	0	0	send
2	411.1	20.87	5	2	5	100	100	80	1000	4061.2	0.195	0	0	0	0	send
2	633.5	32.16	5	4	5	100	100	80	1000	4061.2	0.126	0	0	0	0	send
2	1211	73.44	5	0	5	625	625	3125	100	18947.5	0.258	0	0	0	0	send
2	818	49.59	5	1	5	625	625	3125	100	18947.5	0.382	0	0	0	0	send
2	641.9	38.92	5	2	5	625	625	3125	100	18947.5	0.487	0	0	0	0	send
2	867.2	52.58	5	4	5	625	625	3125	100	18947.5	0.36	0	0	0	0	send
2	907.4	63.04	5	0	5	1000	1000	8000	50	27788	0.441	0	0	0	0	send
2	896.8	62.3	5	1	5	1000	1000	8000	50	27788	0.446	0	0	0	0	send
2	601.8	41.81	5	2	5	1000	1000	8000	50	27788	0.665	0	0	0	0	send
2	781	54.26	5	4	5	1000	1000	8000	50	27788	0.512	0	0	0	0	send
3	78.32	3.949	5	0	5	25	25	5	5000	1260.6	0.319	0	0	0	0	send
3	69.37	3.498	5	1	5	25	25	5	5000	1260.6	0.36	0	0	0	0	send
3	78.24	3.945	5	2	5	25	25	5	5000	1260.6	0.32	0	0	0	0	send
3	77.72	3.919	5	4	5	25	25	5	5000	1260.6	0.322	0	0	0	0	send
3	349.7	17.75	5	0	5	100	100	80	1000	4061.2	0.229	0	0	0	0	send
3	377.6	19.17	5	1	5	100	100	80	1000	4061.2	0.212	0	0	0	0	send
3	375.6	19.07	5	2	5	100	100	80	1000	4061.2	0.213	0	0	0	0	send
3	682.4	34.64	5	4	5	100	100	80	1000	4061.2	0.117	0	0	0	0	send
3	1209	73.32	5	0	5	625	625	3125	100	18947.5	0.258	0	0	0	0	send
3	1009	61.17	5	1	5	625	625	3125	100	18947.5	0.31	0	0	0	0	send
3	1405	85.16	5	2	5	625	625	3125	100	18947.5	0.222	0	0	0	0	send
3	2113	128.1	5	4	5	625	625	3125	100	18947.5	0.148	0	0	0	0	send
3	1317	91.52	5	0	5	1000	1000	8000	50	27788	0.304	0	0	0	0	send
3	1055	73.3	5	1	5	1000	1000	8000	50	27788	0.379	0	0	0	0	send
3	1448	100.6	5	2	5	1000	1000	8000	50	27788	0.276	0	0	0	0	send
3	2266	157.4	5	4	5	1000	1000	8000	50	27788	0.177	0	0	0	0	send
