algo	eMcon	Mcon	snd_act	procs	layers	units	cons	Kwts	cycles	Kcn_tot	secs	QtConc	srarate	dwtrate	cn_in	dnorm
3	258.2	13.11	5	1	5	100	100	80	1065	4326	0.33	0	5	71	send	1
3	317.1	16.1	5	2	5	100	100	80	1065	4326	0.269	0	5	71	send	1
3	473.3	24.03	5	4	5	100	100	80	1065	4326	0.18	0	5	71	send	1
3	550.1	31.82	5	0	5	625	625	3125	142	25666.2	0.807	0	5	71	send	1
3	528.2	30.55	5	1	5	625	625	3125	142	25666.2	0.84	0	5	71	send	1
3	579.5	33.52	5	2	5	625	625	3125	142	25666.2	0.766	0	5	71	send	1
3	702.6	40.64	5	4	5	625	625	3125	142	25666.2	0.632	0	5	71	send	1
3	564.5	35.93	5	0	5	1000	1000	8000	71	36154	1.01	0	5	71	send	1
3	563	35.84	5	1	5	1000	1000	8000	71	36154	1.01	0	5	71	send	1
3	606.3	38.59	5	2	5	1000	1000	8000	71	36154	0.937	0	5	71	send	1
3	717.5	45.67	5	4	5	1000	1000	8000	71	36154	0.792	0	5	71	send	1
0	75.45	75.45	5	0	5	25	25	5	4970	24850	0.329	0	5	71	send	1
0	87.29	87.29	5	1	5	25	25	5	4970	24850	0.285	0	5	71	send	1
0	74.74	74.74	5	2	5	25	25	5	4970	24850	0.332	0	5	71	send	1
0	67.74	67.74	5	4	5	25	25	5	4970	24850	0.367	0	5	71	send	1
0	183.3	183.3	5	0	5	100	100	80	1065	85200	0.465	0	5	71	send	1
0	161.5	161.5	5	1	5	100	100	80	1065	85200	0.527	0	5	71	send	1
0	198.6	198.6	5	2	5	100	100	80	1065	85200	0.429	0	5	71	send	1
0	298.6	298.6	5	4	5	100	100	80	1065	85200	0.285	0	5	71	send	1
0	82.12	82.12	5	0	5	625	625	3125	142	443750	5.4	0	5	71	send	1
0	80.42	80.42	5	1	5	625	625	3125	142	443750	5.52	0	5	71	send	1
0	119	119	5	2	5	625	625	3125	142	443750	3.73	0	5	71	send	1
0	151.5	151.5	5	4	5	625	625	3125	142	443750	2.93	0	5	71	send	1
0	79.3	79.3	5	0	5	1000	1000	8000	71	568000	7.16	0	5	71	send	1
0	79.32	79.32	5	1	5	1000	1000	8000	71	568000	7.16	0	5	71	send	1
0	118	118	5	2	5	1000	1000	8000	71	568000	4.81	0	5	71	send	1
0	157.2	157.2	5	4	5	1000	1000	8000	71	568000	3.61	0	5	71	send	1
2	88.57	4.468	5	0	5	25	25	5	4970	1253.45	0.281	0	5	71	send	1
2	82.95	4.184	5	1	5	25	25	5	4970	1253.45	0.3	0	5	71	send	1
2	92.31	4.656	5	2	5	25	25	5	4970	1253.45	0.269	0	5	71	send	1
2	56.54	2.852	5	4	5	25	25	5	4970	1253.45	0.44	0	5	71	send	1
2	315	16	5	0	5	100	100	80	1065	4326	0.27	0	5	71	send	1
2	390.9	19.85	5	1	5	100	100	80	1065	4326	0.218	0	5	71	send	1
2	304.7	15.47	5	2	5	100	100	80	1065	4326	0.28	0	5	71	send	1
2	399.9	20.31	5	4	5	100	100	80	1065	4326	0.213	0	5	71	send	1
2	529.3	30.61	5	0	5	625	625	3125	142	25666.2	0.838	0	5	71	send	1
2	548.6	31.73	5	1	5	625	625	3125	142	25666.2	0.809	0	5	71	send	1
2	342.8	19.83	5	2	5	625	625	3125	142	25666.2	1.29	0	5	71	send	1
2	410	23.71	5	4	5	625	625	3125	142	25666.2	1.08	0	5	71	send	1
2	551.3	35.09	5	0	5	1000	1000	8000	71	36154	1.03	0	5	71	send	1
2	564.7	35.94	5	1	5	1000	1000	8000	71	36154	1.01	0	5	71	send	1
2	334.7	21.31	5	2	5	1000	1000	8000	71	36154	1.7	0	5	71	send	1
2	405.3	25.8	5	4	5	1000	1000	8000	71	36154	1.4	0	5	71	send	1
3	118.1	5.957	5	0	5	25	25	5	4970	1253.45	0.21	0	5	71	send	1
3	112.2	5.66	5	1	5	25	25	5	4970	1253.45	0.221	0	5	71	send	1
3	87.46	4.411	5	2	5	25	25	5	4970	1253.45	0.284	0	5	71	send	1
3	60.01	3.027	5	4	5	25	25	5	4970	1253.45	0.414	0	5	71	send	1
3	386.8	19.64	5	0	5	100	100	80	1065	4326	0.22	0	5	71	send	1
3	327.5	16.63	5	1	5	100	100	80	1065	4326	0.26	0	5	71	send	1
3	382.5	19.42	5	2	5	100	100	80	1065	4326	0.223	0	5	71	send	1
3	545.8	27.71	5	4	5	100	100	80	1065	4326	0.156	0	5	71	send	1
3	550.5	31.84	5	0	5	625	625	3125	142	25666.2	0.806	0	5	71	send	1
3	545.7	31.56	5	1	5	625	625	3125	142	25666.2	0.813	0	5	71	send	1
3	579	33.49	5	2	5	625	625	3125	142	25666.2	0.766	0	5	71	send	1
3	702.1	40.61	5	4	5	625	625	3125	142	25666.2	0.632	0	5	71	send	1
3	443.4	28.22	5	0	5	1000	1000	8000	71	36154	1.28	0	5	71	send	1
3	562.7	35.81	5	1	5	1000	1000	8000	71	36154	1.01	0	5	71	send	1
3	604.9	38.5	5	2	5	1000	1000	8000	71	36154	0.939	0	5	71	send	1
3	724.5	46.12	5	4	5	1000	1000	8000	71	36154	0.784	0	5	71	send	1
