algo	eMcon	Mcon	snd_act	procs	layers	units	cons	Kwts	cycles	Kcn_tot	secs	nibble	fstprjn	srarate	dwtrate	wt_in
3	113	5.678	5	0	5	25	25	5	10000	2511.95	0.442	0	0	0	0	send
3	118.2	5.937	5	1	5	25	25	5	10000	2511.95	0.423	0	0	0	0	send
3	92.48	4.646	5	2	5	25	25	5	10000	2511.95	0.541	0	0	0	0	send
3	94.42	4.744	5	4	5	25	25	5	10000	2511.95	0.53	0	0	0	0	send
3	329.8	16.56	5	0	5	100	100	80	5000	20087.4	1.21	0	0	0	0	send
3	307.8	15.46	5	1	5	100	100	80	5000	20087.4	1.3	0	0	0	0	send
3	458.4	23.02	5	2	5	100	100	80	5000	20087.4	0.873	0	0	0	0	send
3	479.2	24.06	5	4	5	100	100	80	5000	20087.4	0.835	0	0	0	0	send
3	1901	97.26	5	0	5	625	625	3125	1000	159884	1.64	0	0	0	0	send
3	1863	95.33	5	1	5	625	625	3125	1000	159884	1.68	0	0	0	0	send
3	2720	139.2	5	2	5	625	625	3125	1000	159884	1.15	0	0	0	0	send
3	4004	204.9	5	4	5	625	625	3125	1000	159884	0.78	0	0	0	0	send
3	2404	124.9	5	0	5	1000	1000	8000	500	207824	1.66	0	0	0	0	send
3	2387	124	5	1	5	1000	1000	8000	500	207824	1.68	0	0	0	0	send
3	3489	181.3	5	2	5	1000	1000	8000	500	207824	1.15	0	0	0	0	send
3	4771	247.9	5	4	5	1000	1000	8000	500	207824	0.838	0	0	0	0	send
3	103	5.172	5	0	5	25	25	5	10000	2511.95	0.486	0	0	0	0	send
3	116.7	5.865	5	1	5	25	25	5	10000	2511.95	0.428	0	0	0	0	send
3	110.1	5.533	5	2	5	25	25	5	10000	2511.95	0.454	0	0	0	0	send
3	96.01	4.824	5	4	5	25	25	5	10000	2511.95	0.521	0	0	0	0	send
3	332.1	16.68	5	0	5	100	100	80	5000	20087.4	1.2	0	0	0	0	send
3	438.6	22.03	5	1	5	100	100	80	5000	20087.4	0.912	0	0	0	0	send
3	608.5	30.56	5	2	5	100	100	80	5000	20087.4	0.657	0	0	0	0	send
3	550.3	27.63	5	4	5	100	100	80	5000	20087.4	0.727	0	0	0	0	send
3	1903	97.38	5	0	5	625	625	3125	1000	159884	1.64	0	0	0	0	send
3	1864	95.38	5	1	5	625	625	3125	1000	159884	1.68	0	0	0	0	send
3	2771	141.8	5	2	5	625	625	3125	1000	159884	1.13	0	0	0	0	send
3	4123	211	5	4	5	625	625	3125	1000	159884	0.758	0	0	0	0	send
3	1668	86.65	5	0	5	1000	1000	8000	500	207824	2.4	0	0	0	0	send
3	2387	124	5	1	5	1000	1000	8000	500	207824	1.68	0	0	0	0	send
3	3508	182.2	5	2	5	1000	1000	8000	500	207824	1.14	0	0	0	0	send
3	4822	250.5	5	4	5	1000	1000	8000	500	207824	0.83	0	0	0	0	send
